���authors,#formats,#genre,isbn,pubdate,title
Victoria Laurie,,Fantasy:Detective,9.78045E+12,2009-03-03T02:00:00-08:00,Ghouls Just Haunt to Have Fun
Victoria Laurie,,Fantasy:Detective,9.78045E+12,2010-03-01T22:32:25-08:00,Ghouls Gone Wild
Victoria Laurie,,Fantasy:Detective,9.78045E+12,2010-12-27T02:00:00-08:00,"Ghouls, Ghouls, Ghouls"
Victoria Forester,,Fiction:Young Adult,9.78031E+12,2010-02-02T02:00:00-08:00,The Girl Who Could Fly
Richard Baker,,Fantasy,9.78079E+12,2004-08-01T03:00:00-07:00,Forsaken House: The Last Mythal
Salman Rushdie,,Fiction,9.78068E+12,2005-02-14T02:00:00-08:00,Shalimar the Clown: A Novel
R. A. Salvatore,,Fantasy,9.78079E+12,2010-07-06T03:00:00-07:00,The Ghost King
Scott Christianson,,History,9.78052E+12,2010-07-01T00:07:46-07:00,The Last Gasp: The Rise and Fall of the American Gas Chamber
Richard Lee Byers,,Fantasy,9.78079E+12,2006-05-09T03:00:00-07:00,The Ruin
Dan Abnett,,Science-Fiction,,2010-09-03T03:00:00-07:00,First and Only
Amy Shojai,,Dogs,9.78045E+12,2010-06-25T00:00:00-07:00,Complete Care for Your Aging Cat
Barbara Holland,,Dogs,9.78006E+12,2010-11-22T23:25:46-08:00,"Secrets of the Cat: Its Lore, Legend, and Lives"
FRANCINE PROSE,,Reference,9.78144E+12,2008-10-08T00:26:12-07:00,Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them
Caroline Alexander,,History,9.78038E+12,1998-11-02T02:00:00-08:00,The Endurance: Shackleton's Legendary Antarctic Expedition
Harry Turtledove,,Fiction:Historical,9.78045E+12,2010-12-06T23:27:16-08:00,Atlantis and Other Places
Joe R. Lansdale,,Mystery,9.78038E+12,2005-01-03T23:27:33-08:00,Sunset and Sawdust
Mary McDonagh Murphy,,Fiction,9.78006E+12,2010-06-08T03:00:00-07:00,"Scout, Atticus, and Boo: A Celebration of Fifty Years of to Kill a Mockingbird"
Michael Perry,,food,9.78006E+12,2009-04-09T03:00:00-07:00,"Coop: A Year of Poultry, Pigs, and Parenting"
Robert M. Edsel & Bret Witter,,History,9.7816E+12,2009-09-03T00:28:16-07:00,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History"
Ted Conover,,Non-fiction,9.7814E+12,2010-02-08T23:28:37-08:00,The Routes of Man: How Roads Are Changing the World and the Way We Live Today
Sidney Sheldon & Tilly Bagshawe,,Fiction,9.78006E+12,2010-12-27T23:38:11-08:00,Sidney Sheldon's After the Darkness
Stephen Leather,,Fiction:War,9.78185E+12,2010-07-22T03:00:00-07:00,Rough Justice
S. Andrew Swann,,Science-Fiction,9.78076E+12,2011-01-31T02:00:00-08:00,Messiah
Patricia A. McKillip,,Fantasy,9.78044E+12,2009-09-01T00:38:44-07:00,The Bell at Sealey Head
Gail Z. Martin,,Fantasy,9.78032E+12,2011-01-24T23:39:03-08:00,The Sworn
Christian Cameron,,Fiction:Historical,9.78075E+12,2010-01-01T02:00:00-08:00,Killer of Men
C. W. Gortner,,Fiction:Historical,9.78031E+12,2011-02-01T02:00:00-08:00,The Tudor Secret
Karen Abbott,,Autobiography,9.7814E+12,2010-12-27T17:19:30-08:00,American Rose: A Nation Laid Bare: The Life and Times of Gypsy Rose Lee
Andrew Mueller,,Travel,9.78098E+12,2010-09-30T03:00:00-07:00,"Rock and Hard Places: Travels to Backstages, Frontlines and Assorted Sideshows"
Augusten Burroughs,,Fiction,9.78031E+12,2003-05-12T18:20:41-07:00,Sellevision
Bernd Heinrich,,Science,9.78006E+12,2010-03-23T18:21:05-07:00,Summer World: A Season of Bounty
Clay Shirky,,Self-Help,9.78159E+12,2010-06-09T18:21:36-07:00,Cognitive Surplus: Creativity and Generosity in a Connected Age
Rick Copeland,,Reference:Computers,9.7806E+12,2008-02-14T17:22:10-08:00,Essential SQLAlchemy
Robert Brockway,,Science,9.78031E+12,2010-04-05T18:13:01-07:00,Everything Is Going to Kill Everybody: The Terrifyingly Real Ways the World Wants You Dead
Harriet Rohmer,,Fiction:Young Adult,9.78081E+12,2009-08-31T18:13:42-07:00,Heroes of the Environment: True Stories of People Who Are Helping to Protect Our Planet
Brandon Sanderson,,Fantasy,9.78077E+12,2008-02-14T17:14:19-08:00,Mistborn: The Final Empire
Robin Black,,Short Stories,9.78068E+12,2010-03-29T18:14:54-07:00,"If I Loved You, I Would Tell You This: Fiction"
Doris Kearns Goodwin,,History,9.78068E+12,2005-02-14T17:15:29-08:00,Team of Rivals: The Political Genius of Abraham Lincoln
David Niven,,Self-Help,9.78006E+12,2006-10-25T18:16:05-07:00,100 Simple Secrets of Happy People: What Scientists Have Learned and How You Can Use It
Nassim Nicholas Taleb,,Non-fiction,9.7814E+12,2010-11-29T17:16:40-08:00,The Bed of Procrustes: Philosophical and Practical Aphorisms
John Scalzi,,Science-Fiction,9.78033E+12,2008-01-31T17:17:16-08:00,The Ghost Brigades
Vachel Lindsay,,Reference,9.78038E+12,2000-03-06T17:17:45-08:00,The Art of the Moving Picture
Vanessa Barrington & Sara Remington,,food,9.78081E+12,2010-08-24T18:18:18-07:00,D.I.Y. Delicious: Recipes and Ideas for Simple Food From Scratch
Laney Salisbury & Aly Sujo,,True Crime,9.78014E+12,2010-05-24T18:18:54-07:00,Provenance: How a Con Man and a Forger Rewrote the History of Modern Art
Alice Alfonsi,,Fiction:Young Adult,9.78142E+12,2010-10-18T03:00:00-07:00,Tron Legacy the Junior Novel
Earle Castledine & Craig Sharkie,,Reference:Computers,9.78098E+12,2010-02-27T17:26:54-08:00,JQuery: Novice to Ninja
Kevin Poulsen,,"Autobiography, Science",9.78031E+12,2011-02-21T21:00:00-08:00,Kingpin: How One Hacker Took Over the Billion Dollar Cyber Crime Underground
King Abdullah II & King Abdullah,,History,9.78067E+12,2010-12-31T21:00:00-08:00,Our Last Best Chance: The Pursuit of Peace in a Time of Peril
C. S. Lewis,,Religon,9.78006E+12,2001-02-06T02:00:00-08:00,Miracles
Stan Berenstain & Jan Berenstain,,Children's Books,9.78039E+12,1970-08-12T00:28:27-07:00,"Old Hat, New Hat"
Stan Berenstain & Jan Berenstain,,Children's Books,9.78039E+12,1978-09-12T00:28:45-07:00,The Berenstain Bears and the Spooky Old Tree
Stan Berenstain & Jan Berenstain,,Children's Books,9.78039E+12,1962-09-12T00:29:06-07:00,The Big Honey Hunt
Stan Berenstain & Jan Berenstain,,Children's Books,9.78039E+12,1964-09-12T00:29:25-07:00,The Bike Lesson
Rivka Galchen,,Fiction,9.78031E+12,2009-04-28T00:23:31-07:00,Atmospheric Disturbances
Warren Hammond,,Science-Fiction,9.78077E+12,2009-11-01T00:23:50-07:00,Ex-Kop
Valmore Daniels,,Science-Fiction,9.78099E+12,2010-08-14T03:00:00-07:00,Forbidden the Stars
Nathan Lowell,,Science-Fiction,,2010-12-18T02:00:00-08:00,Half Share
Scott Sigler,,Science-Fiction,9.78031E+12,2008-04-01T00:24:23-07:00,Infected: A Novel
Warren Hammond,,Science-Fiction,9.78077E+12,2008-04-29T00:24:43-07:00,Kop
Maya Angelou,,Autobiography,9.78159E+12,2009-04-21T00:25:03-07:00,Gather Together in My Name
Maya Angelou,,food,9.7814E+12,2010-12-13T23:25:16-08:00,"Great Food, All Day Long: Cook Splendidly, Eat Smart"
Maya Angelou,,Autobiography,9.78159E+12,2009-04-21T00:25:41-07:00,Singin' and Swingin' and Gettin' Merry Like Christmas
Maya Angelou,,Autobiography,9.78081E+12,2009-04-20T03:00:00-07:00,The Heart of a Woman
Peter Firstbrook,,"Autobiography, Politics",9.78185E+12,2010-07-15T03:00:00-07:00,The Obamas: The Untold Story of an African Family
Anton Strout,,Fantasy,9.78044E+12,2011-02-21T02:00:00-08:00,Dead Waters
C.S. Graham,,Fiction:Thriller,9.78006E+12,2010-11-30T02:00:00-08:00,The Babylonian Codex
Caitlin Kittredge,,Fiction:Young Adult,9.78039E+12,2011-02-21T18:52:40-08:00,The Iron Thorn
Cornelia Amiri,,Romance:Fantasy,9.78162E+12,2010-12-05T00:00:00-08:00,The Wolf and the Druidess
Jennifer Donnelly,,Fiction,9.78039E+12,2010-10-11T19:52:53-07:00,Revolution
Keith Baker,,Fantasy,9.78079E+12,2008-11-03T18:53:07-08:00,The Queen of Stone: Thorn of Breland
Keith Baker,,Fantasy,9.78079E+12,2010-01-25T02:00:00-08:00,Son of Khyber: Thorn of Breland
Keith Baker,,Fantasy,9.78079E+12,2010-10-05T03:00:00-07:00,The Fading Dream: Thorn of Breland
Kevin J Anderson,,Science-Fiction,9.78074E+12,2002-05-14T19:53:27-07:00,Captain Nemo: The Fantastic History of a Dark Genius
Laurel Dewey,,Mystery,9.78098E+12,2009-11-16T18:53:38-08:00,Protector
Molly Harper,,Romance,9.78144E+12,2011-02-21T18:53:54-08:00,How to Flirt With a Naked Werewolf
Nelson Algren,,classics,9.78158E+12,1999-02-15T02:00:00-08:00,The Man With the Golden Arm
Nicci French,,Fiction:Suspense,9.78072E+12,2010-03-28T19:54:08-07:00,Complicit
Nicholas Grabowsky,,Horror,9.78098E+12,2009-09-14T03:00:00-07:00,The Everborn
Richelle Mead,,Fantasy,9.78142E+12,2011-02-21T18:54:35-08:00,Iron Crowned
Scott Nicholson,,Horror,,2010-10-21T03:00:00-07:00,Disintegration
Simon Tolkien,,Fiction:Legal,9.78031E+12,2010-04-12T19:55:12-07:00,The Inheritance
John Jackson Miller,,Science-Fiction:Star Wars,,2011-02-20T02:00:00-08:00,Star Wars: Lost Tribe of the Sith: Sentinel
Sue Townsend,,Fiction,9.78014E+12,2002-12-31T02:00:00-08:00,The True Confessions of Adrian Albert Mole
Tom Fletcher,,Horror,9.78185E+12,2010-06-30T19:55:26-07:00,The Leaping
Tom Holt,,Fantasy,9.78032E+12,2011-02-20T18:55:41-08:00,"Life, Liberty, and the Pursuit of Sausages"
Xinran,,"Autobiography, History",9.78031E+12,2010-04-20T03:00:00-07:00,China Witness
Alice Hoffman,,Fantasy,9.78043E+12,2003-08-05T00:02:51-07:00,Practical Magic
Allison Brennan,,Fantasy:Detective,9.78035E+12,2007-01-29T02:00:00-08:00,Speak No Evil: A Novel
Avi,,Fiction:Young Adult,9.78061E+12,2008-04-21T03:00:00-07:00,Crispin: At the Edge of the World
Avi,,Fiction:Young Adult,9.78144E+12,2008-11-13T02:00:00-08:00,The Book Without Words: A Fable of Medieval Magic
Cinda Williams Chima,,Fiction:Young Adult,9.78142E+12,2008-09-01T00:03:45-07:00,The Dragon Heir
Erik Sass & Will Pearson & Mangesh Hattikudur,,History,9.78006E+12,2010-10-05T00:03:58-07:00,The Mental Floss History of the United States: The (Almost) Complete and (Entirely) Entertaining Story of America
Michael Crichton,,Fiction:Legal,9.78068E+12,1994-01-12T02:00:00-08:00,Disclosure: A Novel
Toni Morrison,,Fiction,9.7814E+12,2004-02-14T23:02:37-08:00,Song of Solomon
Eric Metaxas,,"Religon, Autobiography",9.7816E+12,2010-04-20T01:36:44-07:00,"Bonhoeffer: Pastor, Martyr, Prophet, Spy: A Righteous Gentile vs. The Third Reich"
Todd Burpo & Sonja Burpo & Lynn Vincent & Colton Burpo,,Religon,9.78085E+12,2010-11-02T01:37:07-07:00,Heaven Is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back
Brad Meltzer,,Fiction:Suspense,9.78045E+12,2006-09-08T01:37:18-07:00,The Book of Fate
Brad Meltzer,,Fiction:Suspense,9.78045E+12,2008-09-02T01:37:27-07:00,The Book of Lies
Timothy C. Hall,,History,9.78159E+12,2008-03-04T02:00:00-08:00,The Complete Idiot's Guide to World History
Brad Meltzer,,Fiction:Legal,9.78045E+12,2004-01-06T00:37:39-08:00,The Zero Game
Joseph J. Ellis,,"Autobiography, History",9.78031E+12,2010-10-26T01:30:02-07:00,First Family: Abigail and John Adams
Rocco Mediate & John Feinstein,,Sports,9.78032E+12,2009-05-18T01:30:15-07:00,Are You Kidding Me?: The Story of Rocco Mediate's Extraordinary Battle With Tiger Woods at the US Open
Stephen M. Pollan & Mark Levine,,Self-Help,9.78006E+12,2005-05-03T01:30:25-07:00,Fire Your Boss
Irvine Welsh,,Fiction,9.78039E+12,2002-02-15T00:30:33-08:00,Trainspotting
S. Andrew Swann,,Science-Fiction,9.78076E+12,2009-03-03T02:00:00-08:00,Prophets
Bill Fawcett & Brian M. Thomsen & Brian Thomsen,,"Non-fiction:Humor, Reference",9.78006E+12,2004-08-05T01:30:55-07:00,You Did What?: Mad Plans and Great Historical Disasters
David Sedaris,,Non-fiction:Humor,9.78032E+12,2008-06-03T03:00:00-07:00,When You Are Engulfed in Flames
Daniel Keyes,,Science-Fiction,9.78016E+12,2005-04-11T03:00:00-07:00,Flowers for Algernon
Orson Scott Card,,Short Stories,,2010-11-06T23:00:00-07:00,Clap Hands & Sing
Orson Scott Card,,Science-Fiction,9.78081E+12,1996-03-28T22:00:00-08:00,Earthborn
Orson Scott Card,,Science-Fiction,9.78081E+12,1996-01-14T23:00:00-08:00,Earthfall
Orson Scott Card,,Science-Fiction,9.78077E+12,2007-11-26T23:00:00-08:00,Empire
Orson Scott Card,,Fantasy,9.78035E+12,2005-05-30T23:00:00-07:00,Enchantment
Orson Scott Card,,Science-Fiction,9.78077E+12,2003-07-14T23:00:00-07:00,Hart's Hope
Orson Scott Card,,Science-Fiction,9.78186E+12,1993-10-14T23:00:00-07:00,The Memory of Earth
Orson Scott Card,,Science-Fiction,9.78061E+12,2001-11-21T23:00:00-08:00,The Shadow of the Hegemon
Orson Scott Card,,Science-Fiction,9.78186E+12,1995-10-14T23:00:00-07:00,The Ships of Earth
Orson Scott Card,,Science-Fiction,9.78077E+12,2006-01-31T23:00:00-08:00,Treason
Orson Scott Card,,Science-Fiction,9.78006E+12,1997-08-20T23:00:00-07:00,Treasure Box
Orson Scott Card,,Science-Fiction,9.7801E+12,2008-03-25T03:00:00-07:00,Wyrms
Orson Scott Card,,Reference,9.7809E+12,1990-07-14T23:00:00-07:00,How to Write Science Fiction and Fantasy
Orson Scott Card,,"Short Stories, Science-Fiction",,2010-04-12T23:00:00-07:00,Keeper of Dreams
Orson Scott Card,,Horror,9.78006E+12,1993-10-27T23:00:00-07:00,Lost Boys
Orson Scott Card & Kathryn H. Kidd,,Science-Fiction,9.78081E+12,2001-01-22T23:00:00-08:00,Lovelock
Orson Scott Card,,Science-Fiction,9.78035E+12,2005-05-31T23:00:00-07:00,Magic Street
Orson Scott Card,,Science-Fiction,9.78143E+12,1993-03-14T22:00:00-08:00,Monkey Sonatas
Orson Scott Card,,Fantasy,9.78031E+12,2008-11-14T23:00:00-08:00,Pastwatch: The Redemption of Christopher Columbus
Orson Scott Card,,Science-Fiction,9.78031E+12,2002-11-18T23:00:00-08:00,Songmaster
Orson Scott Card,,Science-Fiction,9.78081E+12,1993-12-07T23:00:00-08:00,The Call of Earth
Orson Scott Card,,Science-Fiction,9.78081E+12,2006-03-07T23:00:00-08:00,Shadow of the Giant
Orson Scott Card,,Fantasy,9.78077E+12,1994-05-07T23:00:00-07:00,Seventh Son
Orson Scott Card,,Fantasy,9.78081E+12,1988-10-14T23:00:00-07:00,Red Prophet
Orson Scott Card,,Fantasy,9.78081E+12,1989-10-14T23:00:00-07:00,Prentice Alvin
Orson Scott Card,,Fantasy,9.78081E+12,2004-09-29T23:00:00-07:00,The Crystal City
Orson Scott Card,,Fantasy,9.78081E+12,1999-04-28T11:14:11-07:00,Heartfire
Orson Scott Card,,Science-Fiction,9.78081E+12,1992-09-14T23:00:00-07:00,Flux
Orson Scott Card,,Science-Fiction,9.78077E+12,2004-08-26T11:14:19-07:00,First Meetings: In Ender's Universe
Orson Scott Card,,Science-Fiction,9.78077E+12,2009-07-15T03:00:00-07:00,Ender in Exile
Orson Scott Card,,Fantasy,9.78184E+12,1996-07-29T23:00:00-07:00,Alvin Journeyman
Leslie Kelly,,Romance,9.78037E+12,2007-02-13T02:00:00-08:00,Night Whispers
Leslie Kelly,,Romance,9.78037E+12,2002-11-15T02:00:00-08:00,Naturally Naughty
Julie Leto & Leslie Kelly,,Romance:Fantasy,9.78037E+12,2009-02-15T02:00:00-08:00,More Blazing Bedtime Stories: Once Upon a Mattress
Leslie Kelly,,Romance,9.78037E+12,2008-01-01T02:00:00-08:00,One Wild Wedding Night: Getaway
Leslie Kelly,,Romance,9.78037E+12,2008-01-01T02:00:00-08:00,One Wild Wedding Night: Runaway
Leslie Kelly,,Romance,9.78037E+12,2008-01-01T11:39:17-08:00,One Wild Wedding Night: Three-Way
Leslie Kelly,,Romance,9.78037E+12,2008-01-01T11:39:26-08:00,One Wild Wedding Night: No Way Out
Leslie Kelly,,Romance,9.78037E+12,2008-01-01T11:38:33-08:00,One Wild Wedding Night: All the Way
Brad Meltzer,,Fiction:Suspense,9.78045E+12,2002-01-08T11:57:15-08:00,The Millionaires
Laurie Fabiano,,History,9.78194E+12,2010-05-04T12:57:30-07:00,Elizabeth Street
Lisa Smedman,,Fantasy,9.78079E+12,2007-01-30T02:00:00-08:00,Sacrifice of the Widow: Lady Penitent
Randy Wayne White,,Mystery,9.78043E+12,2006-03-07T11:57:50-08:00,Dead of Night
Randy Wayne White,,Mystery,9.78043E+12,2009-03-03T11:58:05-08:00,Black Widow
Sigmund Brouwer,,Fiction:Religous,9.7814E+12,2010-05-18T03:00:00-07:00,Flight of Shadows
Stephen Budiansky,,History,9.78031E+12,2011-01-18T11:58:16-08:00,"Perilous Fight: America's Intrepid War With Britain on the High Seas, 1812-1815"
Steven Erikson,,Fantasy:Detective,9.78077E+12,2011-02-14T22:00:00-08:00,The Crippled God
Tamora Pierce,,Fiction:Young Adult,9.78038E+12,2011-02-22T11:58:28-08:00,Tortall and Other Lands: A Collection of Tales
Terri Blackstock,,Fiction:Religous,9.78031E+12,2011-02-22T02:00:00-08:00,Vicious Cycle: An Intervention Novel
Nathaniel Philbrick,,History,9.78144E+12,2008-05-28T20:52:58-07:00,"Sea of Glory: America's Voyage of Discovery, the U.s. Exploring Expedition, 1838-1842"
William J. Bernstein,,"Non-fiction, Self-Help",9.78007E+12,2002-04-25T21:00:00-07:00,The Four Pillars of Investing: Lessons for Building a Winning Portfolio
Carl Futia,,Self-Help,9.78047E+12,2009-07-07T08:28:35-07:00,The Art of Contrarian Trading: How to Profit From Crowd Behavior in the Financial Markets
Steven Johnson,,Self-Help,9.78159E+12,2010-10-04T21:00:00-07:00,Where Good Ideas Come From: The Natural History of Innovation
Jeff Benedict,,Non-fiction,9.78045E+12,2009-01-25T18:35:12-08:00,Little Pink House: A True Story of Defiance and Courage
Steven M. Davidoff,,Politics,9.78047E+12,2009-09-16T07:41:22-07:00,"Gods at War: Shotgun Takeovers, Government by Deal, and the Private Equity Implosion"
Daniel Goleman,,Self-Help,9.78039E+12,2009-04-21T11:55:02-07:00,Ecological Intelligence: How Knowing the Hidden Impacts of What We Buy Can Change Everything
Sharon Moalem & Jonathan Prince,,Science,9.78006E+12,2007-01-24T21:00:00-08:00,Survival of the Sickest: A Medical Maverick Discovers Why We Need Disease
Janelle Denison & Tori Carrington & Leslie Kelly,,Romance,9.78037E+12,2005-05-01T03:00:00-07:00,That's Amore!
Leslie Kelly,,Romance,9.78037E+12,2006-09-30T03:00:00-07:00,Asking for Trouble
Leslie Kelly,,Romance,9.78037E+12,2008-06-30T03:00:00-07:00,Heated Rush
Leslie Kelly,,Romance,9.78037E+12,2004-11-30T02:00:00-08:00,Make Me Over: Getting Real
Leslie Kelly,,Romance,9.78037E+12,2002-03-14T02:00:00-08:00,Into the Fire
M. V. Carey,,Fiction:Young Adult,9.78039E+12,1979-02-12T23:00:00-08:00,The Mystery of Sinister Scarecrow
M. V. Carey,,Fiction:Young Adult,9.78068E+12,1981-02-12T23:00:00-08:00,The Mystery of the Blazing Cliffs
Nick West,,Fiction:Young Adult,,1970-02-14T23:00:00-08:00,The Mystery of the Coughing Dragon
William Arden,,Fiction:Young Adult,9.78001E+12,1976-09-14T23:00:00-07:00,The Mystery of the Dancing Devil
William Arden,,Fiction:Young Adult,9.78039E+12,1974-08-11T23:00:00-07:00,The Mystery of the Dead Man's Riddle
William Arden,,Fiction:Young Adult,9.78039E+12,1978-09-11T23:00:00-07:00,The Mystery of the Deadly Double
M. V. Carey,,Fiction:Young Adult,9.78039E+12,1976-02-12T23:00:00-08:00,The Mystery of the Death Trap Mine
Robert Arthur,,Fiction:Young Adult,9.78061E+12,1967-05-15T00:00:00-07:00,The Mystery of the Fiery Eye
M. V. Carey,,Fiction:Young Adult,9.78039E+12,1971-02-12T23:00:00-08:00,The Mystery of the Flaming Footprints
Robert Arthur,,Fiction:Young Adult,9.78039E+12,1965-01-14T23:00:00-08:00,The Mystery of the Green Ghost
William Arden,,Fiction:Young Adult,9.78039E+12,1977-08-11T23:00:00-07:00,The Mystery of the Headless Horse
M. V. Carey,,Fiction:Young Adult,9.78039E+12,1975-02-12T23:00:00-08:00,The Mystery of the Invisible Dog
Marc Brandel,,Fiction:Young Adult,9.78039E+12,1983-08-11T23:00:00-07:00,The Mystery of the Kidnapped Whale
William Arden,,Fiction:Young Adult,9.78039E+12,1987-12-31T23:00:00-08:00,The Mystery of the Laughing Shadow
M. V. Carey,,Fiction:Young Adult,9.78039E+12,1978-02-12T23:00:00-08:00,The Mystery of the Magic Circle
William Arden,,Fiction:Young Adult,9.78079E+12,1968-02-14T23:00:00-08:00,The Mystery of the Moaning Cave
M. V. Carey,,Fiction:Young Adult,9.78039E+12,1973-02-12T23:00:00-08:00,The Mystery of the Monster Mountain
Nick West,,Fiction:Young Adult,9.78039E+12,1981-08-11T23:00:00-07:00,The Mystery of the Nervous Lion
William Arden,,Fiction:Young Adult,9.78039E+12,1982-08-11T23:00:00-07:00,The Mystery of the Purple Pirate
Marc Brandel,,Fiction:Young Adult,9.78039E+12,1985-03-11T22:00:00-08:00,The Mystery of the Rogues' Reunion
M. V. Carey,,Fiction:Young Adult,9.78039E+12,1981-02-12T23:00:00-08:00,The Mystery of the Scar-Faced Beggar
Robert Arthur,,Fiction:Young Adult,9.78061E+12,1999-11-14T23:00:00-08:00,The Mystery of the Screaming Clock
William Arden,,Fiction:Young Adult,9.78039E+12,1972-02-14T23:00:00-08:00,The Mystery of the Shrinking House
Robert Arthur,,Fiction:Young Adult,9.78061E+12,1967-10-15T00:00:00-07:00,The Mystery of the Silver Spider
M. V. Carey,,Fiction:Young Adult,9.78039E+12,1972-02-12T23:00:00-08:00,The Mystery of the Singing Serpent
Robert Arthur,,Fiction:Young Adult,9.78068E+12,1964-05-21T00:00:00-07:00,The Mystery of the Stuttering Parrot
Robert Arthur,,Fiction:Young Adult,9.78061E+12,1969-06-15T00:00:00-07:00,The Mystery of the Talking Skull
Robert Arthur,,Fiction:Young Adult,9.78039E+12,1966-07-12T00:00:00-07:00,The Mystery of the Vanishing Treasure
Robert Arthur,,Fiction:Young Adult,9.78061E+12,1965-06-15T00:00:00-07:00,The Mystery of the Whispering Mummy
M. V. Carey,,Fiction:Young Adult,9.78001E+12,1982-02-12T23:00:00-08:00,The Mystery of Wandering Caveman
William Arden,,Fiction:Young Adult,9.78039E+12,1973-11-11T23:00:00-08:00,The Secret of Phantom Lake
Robert Arthur,,Fiction:Young Adult,9.78001E+12,1966-10-11T00:00:00-07:00,The Secret of Skeleton Island
William Arden,,Fiction:Young Adult,9.78039E+12,1970-05-31T23:00:00-07:00,The Secret of the Crooked Cat
M. V. Carey,,Fiction:Young Adult,9.78068E+12,1974-02-13T00:00:00-07:00,The Secret of the Haunted Mirror
